OBJECTID,Agency (Primary),HQTA Type,Stop ID,Route ID,HQTA Details,Agency (Secondary),Agency (Primary) GTFS Feed,Agency (Secondary) GTFS Feed,Average Trips per Peak Hour,Metropolitan Planning Organization,Plan Name,x,y
1132,Alameda-Contra Costa Transit District,major_stop_bus,55574,805,intersection_2_bus_routes_same_operator,Alameda-Contra Costa Transit District,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1BQw==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1BQw==,3, , ,-122.234134,37.804059001
1133,Alameda-Contra Costa Transit District,major_stop_bus,55574,57,intersection_2_bus_routes_same_operator,Alameda-Contra Costa Transit District,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1BQw==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1BQw==,4, , ,-122.234134,37.804059001
1134,Alameda-Contra Costa Transit District,major_stop_bus,55574,680,intersection_2_bus_routes_same_operator,Alameda-Contra Costa Transit District,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1BQw==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1BQw==,3, , ,-122.234134,37.804059001
1135,Alameda-Contra Costa Transit District,major_stop_bus,55575,6,intersection_2_bus_routes_same_operator,Alameda-Contra Costa Transit District,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1BQw==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1BQw==,4, , ,-122.264507,37.8294980000001
1136,Alameda-Contra Costa Transit District,major_stop_bus,55575,800,intersection_2_bus_routes_different_operators,Emeryville Transportation Management Agency,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1BQw==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1FTQ==,4, , ,-122.264507,37.8294980000001
1137,Alameda-Contra Costa Transit District,major_stop_bus,55576,657,intersection_2_bus_routes_same_operator,Alameda-Contra Costa Transit District,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1BQw==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1BQw==,6.67, , ,-122.247528,37.8097060000001
1138,Alameda-Contra Costa Transit District,major_stop_bus,55576,57,intersection_2_bus_routes_same_operator,Alameda-Contra Costa Transit District,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1BQw==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1BQw==,6.67, , ,-122.247528,37.8097060000001
1139,Alameda-Contra Costa Transit District,major_stop_bus,55576,805,intersection_2_bus_routes_same_operator,Alameda-Contra Costa Transit District,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1BQw==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1BQw==,6.67, , ,-122.247528,37.8097060000001
1140,Alameda-Contra Costa Transit District,major_stop_bus,55576,680,intersection_2_bus_routes_same_operator,Alameda-Contra Costa Transit District,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1BQw==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1BQw==,6.67, , ,-122.247528,37.8097060000001
1141,Alameda-Contra Costa Transit District,major_stop_bus,55576,653,intersection_2_bus_routes_same_operator,Alameda-Contra Costa Transit District,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1BQw==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1BQw==,6.67, , ,-122.247528,37.8097060000001
1142,Alameda-Contra Costa Transit District,major_stop_bus,55576,688,intersection_2_bus_routes_same_operator,Alameda-Contra Costa Transit District,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1BQw==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1BQw==,6.67, , ,-122.247528,37.8097060000001
1143,Alameda-Contra Costa Transit District,major_stop_bus,55576,658,intersection_2_bus_routes_same_operator,Alameda-Contra Costa Transit District,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1BQw==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1BQw==,6.67, , ,-122.247528,37.8097060000001
1144,Alameda-Contra Costa Transit District,major_stop_bus,55576,NL,intersection_2_bus_routes_same_operator,Alameda-Contra Costa Transit District,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1BQw==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1BQw==,6.67, , ,-122.247528,37.8097060000001
1145,Alameda-Contra Costa Transit District,major_stop_bus,55577,45,intersection_2_bus_routes_same_operator,Alameda-Contra Costa Transit District,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1BQw==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1BQw==,0, , ,-122.196866999,37.7535389990001
1146,Alameda-Contra Costa Transit District,major_stop_bus,55585,800,intersection_2_bus_routes_same_operator,Alameda-Contra Costa Transit District,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1BQw==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1BQw==,0, , ,-122.267722,37.8684500000001
1147,Alameda-Contra Costa Transit District,major_stop_bus,55585,604,intersection_2_bus_routes_same_operator,Alameda-Contra Costa Transit District,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1BQw==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1BQw==,0, , ,-122.267722,37.8684500000001
1148,Alameda-Contra Costa Transit District,major_stop_bus,55585,F,intersection_2_bus_routes_same_operator,Alameda-Contra Costa Transit District,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1BQw==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1BQw==,0, , ,-122.267722,37.8684500000001
1149,Alameda-Contra Costa Transit District,major_stop_bus,55585,605,intersection_2_bus_routes_same_operator,Alameda-Contra Costa Transit District,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1BQw==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1BQw==,0, , ,-122.267722,37.8684500000001
1150,Alameda-Contra Costa Transit District,major_stop_bus,55585,7,intersection_2_bus_routes_same_operator,Alameda-Contra Costa Transit District,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1BQw==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1BQw==,0, , ,-122.267722,37.8684500000001
1151,Alameda-Contra Costa Transit District,major_stop_bus,55586,28,intersection_2_bus_routes_same_operator,Alameda-Contra Costa Transit District,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1BQw==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1BQw==,3.67, , ,-122.120677,37.6995969990001
1152,Alameda-Contra Costa Transit District,major_stop_bus,55586,9,intersection_2_bus_routes_same_operator,Alameda-Contra Costa Transit District,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1BQw==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1BQw==,3.67, , ,-122.120677,37.6995969990001
1153,Alameda-Contra Costa Transit District,major_stop_bus,55586,801,intersection_2_bus_routes_same_operator,Alameda-Contra Costa Transit District,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1BQw==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1BQw==,3.67, , ,-122.120677,37.6995969990001
1154,Alameda-Contra Costa Transit District,major_stop_bus,55592,18,intersection_2_bus_routes_same_operator,Alameda-Contra Costa Transit District,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1BQw==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1BQw==,4, , ,-122.234311,37.803708
1155,Alameda-Contra Costa Transit District,major_stop_bus,55592,633,intersection_2_bus_routes_same_operator,Alameda-Contra Costa Transit District,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1BQw==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1BQw==,4, , ,-122.234311,37.803708
1156,Alameda-Contra Costa Transit District,major_stop_bus,55593,36,intersection_2_bus_routes_same_operator,Alameda-Contra Costa Transit District,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1BQw==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1BQw==,3.67, , ,-122.261913,37.868458
1157,Alameda-Contra Costa Transit District,major_stop_bus,55593,6,intersection_2_bus_routes_same_operator,Alameda-Contra Costa Transit District,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1BQw==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1BQw==,4.33, , ,-122.261913,37.868458
1158,Alameda-Contra Costa Transit District,major_stop_bus,55593,27,intersection_2_bus_routes_same_operator,Alameda-Contra Costa Transit District,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1BQw==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1BQw==,3.67, , ,-122.261913,37.868458
1159,Alameda-Contra Costa Transit District,major_stop_bus,55593,52,intersection_2_bus_routes_same_operator,Alameda-Contra Costa Transit District,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1BQw==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1BQw==,4.33, , ,-122.261913,37.868458
1160,Alameda-Contra Costa Transit District,major_stop_bus,55593,F,intersection_2_bus_routes_same_operator,Alameda-Contra Costa Transit District,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1BQw==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1BQw==,4.33, , ,-122.261913,37.868458
1161,Alameda-Contra Costa Transit District,major_stop_bus,55593,51B,intersection_2_bus_routes_same_operator,Alameda-Contra Costa Transit District,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1BQw==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1BQw==,3.67, , ,-122.261913,37.868458
1162,Alameda-Contra Costa Transit District,major_stop_bus,55593,605,intersection_2_bus_routes_same_operator,Alameda-Contra Costa Transit District,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1BQw==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1BQw==,3.67, , ,-122.261913,37.868458
1163,Alameda-Contra Costa Transit District,major_stop_bus,55593,604,intersection_2_bus_routes_same_operator,Alameda-Contra Costa Transit District,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1BQw==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1BQw==,3.67, , ,-122.261913,37.868458
1164,Alameda-Contra Costa Transit District,major_stop_bus,55593,851,intersection_2_bus_routes_same_operator,Alameda-Contra Costa Transit District,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1BQw==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1BQw==,3.67, , ,-122.261913,37.868458
1165,Alameda-Contra Costa Transit District,major_stop_bus,55593,22,intersection_2_bus_routes_same_operator,Alameda-Contra Costa Transit District,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1BQw==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1BQw==,3.67, , ,-122.261913,37.868458
1166,Alameda-Contra Costa Transit District,major_stop_bus,55595,30,intersection_2_bus_routes_same_operator,Alameda-Contra Costa Transit District,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1BQw==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1BQw==,4, , ,-122.216343,37.800099001
1167,Alameda-Contra Costa Transit District,major_stop_bus,55595,639,intersection_2_bus_routes_same_operator,Alameda-Contra Costa Transit District,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1BQw==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1BQw==,4, , ,-122.216343,37.800099001
1168,Alameda-Contra Costa Transit District,major_stop_bus,55595,31,intersection_2_bus_routes_same_operator,Alameda-Contra Costa Transit District,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1BQw==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1BQw==,4, , ,-122.216343,37.800099001
1169,Alameda-Contra Costa Transit District,major_stop_bus,55596,639,intersection_2_bus_routes_same_operator,Alameda-Contra Costa Transit District,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1BQw==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1BQw==,3.67, , ,-122.222613,37.7839460000001
1170,Alameda-Contra Costa Transit District,major_stop_bus,55596,31,intersection_2_bus_routes_same_operator,Alameda-Contra Costa Transit District,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1BQw==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1BQw==,3.67, , ,-122.222613,37.7839460000001
1171,Alameda-Contra Costa Transit District,major_stop_bus,55596,30,intersection_2_bus_routes_same_operator,Alameda-Contra Costa Transit District,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1BQw==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1BQw==,3.67, , ,-122.222613,37.7839460000001
1172,Alameda-Contra Costa Transit District,major_stop_bus,55599,73,intersection_2_bus_routes_same_operator,Alameda-Contra Costa Transit District,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1BQw==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1BQw==,0, , ,-122.174367,37.7689550000001
1173,Alameda-Contra Costa Transit District,major_stop_bus,55599,805,intersection_2_bus_routes_same_operator,Alameda-Contra Costa Transit District,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1BQw==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1BQw==,0, , ,-122.174367,37.7689550000001
1174,Alameda-Contra Costa Transit District,major_stop_bus,55604,617,intersection_2_bus_routes_same_operator,Alameda-Contra Costa Transit District,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1BQw==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1BQw==,0, , ,-122.191454,37.7707280000001
1175,Alameda-Contra Costa Transit District,major_stop_bus,55604,650,intersection_2_bus_routes_same_operator,Alameda-Contra Costa Transit District,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1BQw==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1BQw==,0, , ,-122.191454,37.7707280000001
1176,Alameda-Contra Costa Transit District,major_stop_bus,55604,45,intersection_2_bus_routes_same_operator,Alameda-Contra Costa Transit District,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1BQw==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1BQw==,0, , ,-122.191454,37.7707280000001
1177,Alameda-Contra Costa Transit District,major_stop_bus,55635,12,intersection_2_bus_routes_same_operator,Alameda-Contra Costa Transit District,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1BQw==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1BQw==,0, , ,-122.261979,37.8370840000001
1178,Alameda-Contra Costa Transit District,major_stop_bus,55650,18,intersection_2_bus_routes_same_operator,Alameda-Contra Costa Transit District,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1BQw==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1BQw==,3.33, , ,-122.272979999,37.812234
1179,Alameda-Contra Costa Transit District,major_stop_bus,55655,40,intersection_2_bus_routes_same_operator,Alameda-Contra Costa Transit District,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1BQw==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1BQw==,5.67, , ,-122.256709001,37.798772
1180,Alameda-Contra Costa Transit District,major_stop_bus,55655,840,intersection_2_bus_routes_same_operator,Alameda-Contra Costa Transit District,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1BQw==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1BQw==,5.67, , ,-122.256709001,37.798772
1181,Alameda-Contra Costa Transit District,major_stop_bus,55658,97,intersection_2_bus_routes_same_operator,Alameda-Contra Costa Transit District,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1BQw==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1BQw==,3.75, , ,-122.072404,37.5913810000001
1182,Alameda-Contra Costa Transit District,major_stop_bus,55660,72M,intersection_2_bus_routes_same_operator,Alameda-Contra Costa Transit District,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1BQw==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1BQw==,5, , ,-122.274237,37.8130610000001
1183,Alameda-Contra Costa Transit District,major_stop_bus,55660,72L,intersection_2_bus_routes_same_operator,Alameda-Contra Costa Transit District,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1BQw==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1BQw==,5, , ,-122.274237,37.8130610000001
1184,Alameda-Contra Costa Transit District,major_stop_bus,55660,802,intersection_2_bus_routes_same_operator,Alameda-Contra Costa Transit District,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1BQw==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1BQw==,5, , ,-122.274237,37.8130610000001
1185,Alameda-Contra Costa Transit District,major_stop_bus,55660,72,intersection_2_bus_routes_same_operator,Alameda-Contra Costa Transit District,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1BQw==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1BQw==,5, , ,-122.274237,37.8130610000001
1186,Alameda-Contra Costa Transit District,major_stop_bus,55661,60,intersection_2_bus_routes_same_operator,Alameda-Contra Costa Transit District,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1BQw==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1BQw==,0, , ,-122.056517999,37.634422
1187,Alameda-Contra Costa Transit District,major_stop_bus,55663,98,intersection_2_bus_routes_same_operator,Alameda-Contra Costa Transit District,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1BQw==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1BQw==,3, , ,-122.196727,37.7534160000001
1188,Alameda-Contra Costa Transit District,major_stop_bus,55663,90,intersection_2_bus_routes_same_operator,Alameda-Contra Costa Transit District,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1BQw==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1BQw==,3, , ,-122.196727,37.7534160000001
1189,Alameda-Contra Costa Transit District,major_stop_bus,55665,95,intersection_2_bus_routes_same_operator,Alameda-Contra Costa Transit District,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1BQw==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1BQw==,0, , ,-122.086098,37.6692840010001
1190,Alameda-Contra Costa Transit District,major_stop_bus,55666,93,intersection_2_bus_routes_same_operator,Alameda-Contra Costa Transit District,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1BQw==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1BQw==,0, , ,-122.125835,37.6965920000001
1191,Alameda-Contra Costa Transit District,major_stop_bus,55667,41,intersection_2_bus_routes_same_operator,Alameda-Contra Costa Transit District,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1BQw==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1BQw==,0, , ,-122.086192,37.669503999
1192,Alameda-Contra Costa Transit District,major_stop_bus,55671,86,intersection_2_bus_routes_same_operator,Alameda-Contra Costa Transit District,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1BQw==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1BQw==,0, , ,-122.09755,37.630705
