STATEFP,COUNTYFP,TRACTCE,AFFGEOID,GEOID,NAME,NAMELSAD,STUSPS,NAMELSADCO,STATE_NAME,LSAD,ALAND,AWATER,geometry,pop_23,white_23,B19001_001E_x,hinc_23,mhval_23,mhval_23_se,mrent_23,mrent_23_se,total_25_23,total_25_col_bd_23,total_25_col_md_23,total_25_col_pd_23,state_x,county_x,tract_x,total_25_col_phd_23,tot_units_built_23,units_40_49_built_23,units_39_early_built_23,ohu_23,rhu_23,mmhcosts_23,iinc_23,B19001_001E_y,I_10000_23,I_15000_23,I_20000_23,I_25000_23,I_30000_23,I_35000_23,I_40000_23,I_45000_23,I_50000_23,I_60000_23,I_75000_23,I_100000_23,I_125000_23,I_150000_23,I_200000_23,I_201000_23,mov_wc_w_income_23,mov_wc_9000_23,mov_wc_15000_23,mov_wc_25000_23,mov_wc_35000_23,mov_wc_50000_23,mov_wc_65000_23,mov_wc_75000_23,mov_wc_76000_more_23,mov_oc_w_income_23,mov_oc_9000_23,mov_oc_15000_23,mov_oc_25000_23,mov_oc_35000_23,mov_oc_50000_23,mov_oc_65000_23,mov_oc_75000_23,mov_oc_76000_more_23,mov_os_w_income_23,mov_os_9000_23,mov_os_15000_23,mov_os_25000_23,mov_os_35000_23,mov_os_50000_23,mov_os_65000_23,mov_os_75000_23,mov_os_76000_more_23,mov_fa_w_income_23,mov_fa_9000_23,mov_fa_15000_23,mov_fa_25000_23,mov_fa_35000_23,mov_fa_50000_23,mov_fa_65000_23,mov_fa_75000_23,mov_fa_76000_more_23,FIPS,mhval_19,mhval_19_se,mrent_19,mrent_19_se,mov_wc_w_income_19,mov_wc_9000_19,mov_wc_15000_19,mov_wc_25000_19,mov_wc_35000_19,mov_wc_50000_19,mov_wc_65000_19,mov_wc_75000_19,state_y,county_y,tract_y,mov_wc_76000_more_19,mov_oc_w_income_19,mov_oc_9000_19,mov_oc_15000_19,mov_oc_25000_19,mov_oc_35000_19,mov_oc_50000_19,mov_oc_65000_19,mov_oc_75000_19,mov_oc_76000_more_19,mov_os_w_income_19,mov_os_9000_19,mov_os_15000_19,mov_os_25000_19,mov_os_35000_19,mov_os_50000_19,mov_os_65000_19,mov_os_75000_19,mov_os_76000_more_19,mov_fa_w_income_19,mov_fa_9000_19,mov_fa_15000_19,mov_fa_25000_19,mov_fa_35000_19,mov_fa_50000_19,mov_fa_65000_19,mov_fa_75000_19,mov_fa_76000_more_19,iinc_19,pct_renter,pct_nonwhite,pct_college,rent_growth,val_growth,is_low_income,high_renter,low_education,high_market_pressure,at_risk_displacement
06,075,015802,1400000US06075015802,06075015802,158.02,Census Tract 158.02,CA,San Francisco County,California,CT,170743,0,"POLYGON ((-122.441866 37.7783, -122.440958 37.779364, -122.437072 37.779867, -122.436697 37.778006, -122.433407 37.778422, -122.433219 37.77749, -122.436507 37.777068, -122.438244 37.776848, -122.441488 37.776435, -122.441641 37.777191, -122.441866 37.7783))",3163,1562,1572,142700.0,1452100.0,290320.0,2443.0,441.0,2732,1272,625,180,6,75,15802,159,1815,95,1268,338,1234,2764.0,84000.0,1572,136,19,21,12,7,35,41,0,26,23,65,146,186,92,214,549,378,11,30,0,26,5,60,18,228,63,0,14,0,26,0,0,0,23,124,38,0,38,0,0,0,0,48,27,0,0,0,4,0,0,0,23,06075015802,1089300.0,157490.0,1704.0,249.0,246,0,9,0,0,6,32,25,6,75,15802,174,49,7,11,0,0,0,31,0,0,84,0,0,10,0,32,0,0,42,66,31,0,0,14,0,0,11,10,73875.0,0.7849872773536896,0.5061650331963325,0.8184480234260615,0.4336854460093897,0.33305792710915266,False,True,False,True,Stable / Higher Income
06,075,031202,1400000US06075031202,06075031202,312.02,Census Tract 312.02,CA,San Francisco County,California,CT,309420,0,"POLYGON ((-122.459198 37.720024, -122.452506 37.72003, -122.451646 37.719686, -122.449546 37.723011, -122.447878 37.723005, -122.448582 37.718411, -122.450378 37.716169, -122.453378 37.717768, -122.454189 37.718239, -122.456108 37.718235, -122.459187 37.71823, -122.459198 37.720024))",2919,233,818,156250.0,1182000.0,68363.0,2667.0,617.0,2129,706,118,37,6,75,31202,62,853,102,424,562,256,2649.0,45931.0,818,42,23,4,4,8,15,15,20,0,13,23,82,98,32,187,252,75,9,0,4,0,3,25,0,34,49,2,5,0,0,0,0,24,18,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,13,06075031202,872900.0,78845.0,2062.0,323.0,122,15,0,10,4,5,0,15,6,75,31202,73,36,0,18,6,0,0,3,4,5,17,0,0,0,12,0,5,0,0,32,4,17,0,0,0,0,0,11,32500.0,0.31295843520782396,0.9201781431997259,0.4335368717707844,0.29340446168768186,0.35410699965631803,False,False,True,True,Stable / Higher Income
06,085,510400,1400000US06085510400,06085510400,5104,Census Tract 5104,CA,Santa Clara County,California,CT,1712370,0,"POLYGON ((-122.11418 37.40017, -122.11354 37.40113, -122.10637 37.39763, -122.10198 37.39569, -122.101116 37.395307, -122.102632 37.393123, -122.105825 37.388621, -122.096002 37.388637, -122.09601 37.38819, -122.09601 37.38645, -122.09726 37.38499, -122.11408 37.38496, -122.11409 37.38982, -122.11405 37.39268, -122.11419 37.39675, -122.11418 37.40017))",3692,1573,1280,250001.0,2000001.0,,3501.0,,2592,971,834,158,6,85,510400,411,1460,66,19,937,343,4001.0,136579.0,1280,22,0,11,0,11,20,0,11,7,27,22,22,126,35,90,876,152,7,0,4,19,0,8,10,104,109,0,0,0,0,0,13,0,96,25,7,0,0,0,8,0,0,10,48,4,0,12,12,0,0,20,0,06085510400,2000001.0,,3394.0,364.0,172,29,16,0,21,0,33,0,6,85,510400,73,111,0,0,0,0,0,14,0,97,19,0,0,0,0,0,0,0,19,44,0,0,0,0,10,24,0,10,101938.0,0.26796875,0.573943661971831,0.9158950617283951,0.03152622274602239,0.0,False,False,False,False,Stable / Higher Income
06,001,441523,1400000US06001441523,06001441523,4415.23,Census Tract 4415.23,CA,Alameda County,California,CT,467064,0,"POLYGON ((-122.051618 37.566778, -122.047157 37.567492, -122.045396 37.567774, -122.043128 37.56773, -122.041645 37.56634, -122.041337 37.565135, -122.043967 37.562632, -122.048483 37.560763, -122.049546 37.562099, -122.050557 37.563433, -122.051018 37.565772, -122.051618 37.566778))",4032,417,1395,188679.0,1056600.0,64228.0,3141.0,108.0,2783,995,928,52,6,1,441523,171,1425,22,0,549,846,3105.0,114609.0,1395,27,0,8,9,20,0,0,20,0,18,60,26,93,154,305,655,161,18,0,0,7,32,9,5,90,139,4,0,8,0,0,50,0,77,44,0,9,0,0,8,0,0,27,36,27,0,0,0,0,0,0,9,06001441523,694100.0,48539.0,2634.0,99.0,103,17,0,0,0,10,0,10,6,1,441523,66,160,0,0,0,0,0,15,0,145,63,0,22,0,0,15,0,0,26,37,9,0,0,0,0,0,0,28,96264.0,0.6064516129032258,0.8965773809523809,0.7711103126122889,0.19248291571753987,0.5222590404840801,False,True,False,True,Stable / Higher Income
06,001,425101,1400000US06001425101,06001425101,4251.01,Census Tract 4251.01,CA,Alameda County,California,CT,598450,2087491,"POLYGON ((-122.3153928764 37.8384768193697, -122.314195 37.842311, -122.31329 37.8422001886112, -122.299233 37.840479, -122.300952657435 37.8457420020811, -122.301134 37.846297, -122.30116157341 37.8473623994842, -122.301029 37.847391, -122.298817 37.847917, -122.29781 37.843301, -122.296787 37.838002, -122.295557 37.835067, -122.293298 37.831485, -122.293391 37.830674, -122.294033 37.830608, -122.297115883456 37.8312176740312, -122.297393852698 37.8327544969626, -122.297631155957 37.8340664877734, -122.298044 37.836349, -122.303128700101 37.8364807486231, -122.30379967693 37.8364981341664, -122.315913 37.836812, -122.3153928764 37.8384768193697))",1677,818,1292,84680.0,495000.0,72776.0,2458.0,286.0,1603,423,380,111,6,1,425101,139,1392,23,0,563,729,2238.0,78486.0,1292,23,49,11,15,8,24,170,24,70,42,107,182,108,72,164,223,127,0,0,0,9,0,0,38,80,35,8,0,19,0,0,0,0,8,13,0,0,0,0,0,6,0,7,8,0,0,0,0,0,0,0,8,06001425101,377000.0,29425.0,1974.0,142.0,56,0,0,0,0,0,5,10,6,1,425101,41,70,10,0,10,0,0,15,16,19,65,12,0,12,0,12,0,0,29,29,0,0,0,0,0,10,9,10,70046.0,0.5642414860681114,0.5122242098986285,0.6568933250155957,0.24518743667679838,0.3129973474801061,True,True,False,True,At Risk
06,081,603801,1400000US06081603801,06081603801,6038.01,Census Tract 6038.01,CA,San Mateo County,California,CT,227422,0,"POLYGON ((-122.430762 37.619434, -122.431012 37.619988, -122.430094 37.620702, -122.428575 37.624394, -122.424715 37.618368, -122.424485 37.617695, -122.426108 37.618188, -122.431409 37.617738, -122.430762 37.619434))",2057,606,1228,106129.0,642600.0,28488.0,2282.0,143.0,1872,678,153,126,6,81,603801,23,1269,0,8,885,343,2304.0,80786.0,1228,64,0,7,0,35,9,0,11,16,87,136,201,121,135,188,218,66,0,3,0,0,0,0,0,63,47,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06081603801,504700.0,87094.0,1893.0,93.0,142,0,0,0,46,0,0,49,6,81,603801,47,140,0,0,0,12,12,36,0,80,40,0,0,0,0,1,1,0,38,14,0,0,0,0,0,14,0,0,55924.0,0.27931596091205213,0.7053962080700049,0.5235042735042735,0.20549392498679345,0.27323162274618584,True,False,True,True,At Risk
06,085,500800,1400000US06085500800,06085500800,5008,Census Tract 5008,CA,Santa Clara County,California,CT,1723696,0,"POLYGON ((-121.902625 37.32136, -121.90248 37.323481, -121.902069 37.324069, -121.900883 37.325601, -121.900194 37.326611, -121.898993 37.333864, -121.902297 37.33851, -121.899211 37.339888, -121.89824 37.338462, -121.893828 37.340548, -121.893293 37.339833, -121.890566 37.336168, -121.888124 37.332891, -121.885984 37.330023, -121.886862 37.329608, -121.888326 37.330797, -121.892665 37.328751, -121.891012 37.327378, -121.890674 37.324694, -121.890432 37.324074, -121.892048 37.323771, -121.89217 37.323753, -121.892324 37.32374, -121.895186 37.323148, -121.89778 37.32246, -121.900177 37.320835, -121.900468 37.320585, -121.902233 37.318704, -121.903259 37.319778, -121.902625 37.32136))",4464,1412,2429,146986.0,1016400.0,76050.0,2965.0,323.0,3944,1546,660,75,6,85,500800,155,3051,15,201,504,1925,3065.0,75995.0,2429,101,149,135,4,12,27,59,109,28,83,18,106,265,168,322,843,711,23,33,16,0,173,64,10,392,202,0,0,2,24,17,58,8,93,283,13,0,64,20,28,11,0,147,225,9,0,80,9,34,0,12,81,06085500800,658300.0,52103.0,2717.0,147.0,474,43,67,29,21,26,70,0,6,85,500800,218,138,0,6,0,0,17,12,15,88,266,7,0,33,7,15,8,23,173,37,0,8,0,0,0,13,7,9,72833.0,0.792507204610951,0.6836917562724014,0.6176470588235294,0.09127714390872285,0.5439769102233024,False,True,False,True,Stable / Higher Income
06,081,608700,1400000US06081608700,06081608700,6087,Census Tract 6087,CA,San Mateo County,California,CT,2511915,0,"POLYGON ((-122.301947 37.523365, -122.29436 37.526488, -122.29328 37.526978, -122.291291 37.527645, -122.287413 37.529267, -122.28704 37.529434, -122.2821 37.526072, -122.275598 37.520668, -122.273506 37.518945, -122.27381 37.518634, -122.275051 37.51757, -122.27753 37.518923, -122.279006 37.516914, -122.282253 37.516549, -122.283858 37.515092, -122.290227 37.513302, -122.294295 37.512112, -122.296367 37.514289, -122.296435 37.516273, -122.296143 37.517601, -122.297556 37.520123, -122.298151 37.521141, -122.301947 37.523365))",7101,3403,2738,231400.0,2000001.0,,2775.0,272.0,4990,1865,1365,211,6,81,608700,261,2963,353,194,1869,869,3841.0,130586.0,2738,44,27,12,73,38,0,42,10,0,79,131,109,98,146,347,1582,242,53,12,21,0,0,34,11,111,217,23,0,0,0,0,0,0,194,92,20,0,17,0,0,9,0,46,27,3,0,0,0,0,0,24,0,06081608700,1491300.0,117615.0,2160.0,305.0,178,23,17,0,0,21,13,0,6,81,608700,104,220,81,0,0,0,0,0,0,139,116,21,5,18,0,17,0,0,55,18,0,0,0,0,0,18,0,0,64048.0,0.31738495252008764,0.5207717222926349,0.7418837675350701,0.2847222222222222,0.34111245222289277,False,False,False,True,Stable / Higher Income
06,081,609300,1400000US06081609300,06081609300,6093,Census Tract 6093,CA,San Mateo County,California,CT,948746,0,"POLYGON ((-122.258917 37.488095, -122.256322 37.489733, -122.256408 37.492, -122.25388 37.493854, -122.248671 37.4977, -122.24424 37.49407, -122.244309 37.493156, -122.247318 37.491093, -122.247672 37.489909, -122.250507 37.486824, -122.253323 37.486213, -122.255691 37.484091, -122.256812 37.483847, -122.257141 37.484106, -122.258509 37.485188, -122.258917 37.488095))",3423,2067,1156,243214.0,2000001.0,,3501.0,,2234,640,485,204,6,81,609300,223,1220,616,142,932,224,4001.0,104515.0,1156,0,8,0,31,8,30,30,9,0,59,45,42,95,32,54,713,182,0,0,0,0,0,0,0,182,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,06081609300,1738600.0,124701.0,2952.0,711.0,28,0,0,0,0,0,0,0,6,81,609300,28,67,11,0,9,0,0,15,0,32,37,0,0,25,0,0,0,0,12,41,11,0,8,0,0,0,0,22,80550.0,0.19377162629757785,0.39614373356704646,0.6947179946284691,0.18597560975609756,0.15035143218681699,False,False,False,True,Stable / Higher Income
06,081,605100,1400000US06081605100,06081605100,6051,Census Tract 6051,CA,San Mateo County,California,CT,2620759,1639783,"POLYGON ((-122.384056 37.597918, -122.378841 37.600986, -122.37387912644 37.6040607845283, -122.373766228571 37.6040237344538, -122.369824 37.60273, -122.362643526842 37.5950830390487, -122.360219 37.592501, -122.360067432248 37.5924967930765, -122.360448 37.589852, -122.363268 37.587808, -122.361393 37.587021, -122.362937 37.584581, -122.364054 37.582955, -122.366253 37.584188, -122.368842 37.585671, -122.36961 37.586127, -122.371898 37.587488, -122.374849 37.589235, -122.377896 37.590909, -122.380568 37.59247, -122.378943 37.594391, -122.382047 37.595754, -122.384488 37.597611, -122.384056 37.597918))",2955,1484,1199,172841.0,2000001.0,,2426.0,213.0,2117,530,477,220,6,81,605100,153,1441,216,611,509,690,3085.0,78162.0,1199,17,42,13,0,49,5,39,4,32,60,57,58,124,60,202,437,120,0,0,24,0,11,0,0,85,104,24,0,20,0,19,0,0,41,22,0,0,0,0,16,0,0,6,17,0,0,0,0,0,4,13,0,06081605100,1405400.0,296824.0,1893.0,115.0,134,27,41,14,8,0,11,0,6,81,605100,33,74,0,12,8,16,0,14,0,24,69,14,14,0,11,0,0,0,30,27,11,0,0,16,0,0,0,0,62813.0,0.5754795663052544,0.49780033840947546,0.6518658478979689,0.28156365557316426,0.42308310801195387,False,True,False,True,Stable / Higher Income
06,075,033100,1400000US06075033100,06075033100,331,Census Tract 331,CA,San Francisco County,California,CT,892075,0,"POLYGON ((-122.498107 37.732268, -122.496564 37.733856, -122.493942 37.733981, -122.491294 37.734096, -122.485518 37.734356, -122.480254 37.73459, -122.479547 37.734619, -122.475189 37.734762, -122.474972 37.731072, -122.480015 37.731148, -122.48193 37.731172, -122.485302 37.730946, -122.486179 37.730879, -122.486606 37.729555, -122.48889 37.730257, -122.492161 37.728836, -122.493529 37.729594, -122.496357 37.729034, -122.497017 37.729303, -122.498107 37.732268))",3866,1162,1413,161193.0,1821000.0,77519.0,3501.0,,2813,1202,513,234,6,75,33100,79,1461,429,302,1256,157,3527.0,82857.0,1413,104,9,9,15,39,52,11,7,38,16,28,102,89,86,245,563,119,12,14,0,0,0,0,11,82,22,6,11,5,0,0,0,0,0,11,11,0,0,0,0,0,0,0,13,0,6,0,0,7,0,0,0,06075033100,1289600.0,119228.0,2461.0,1578.0,159,17,5,20,0,63,20,0,6,75,33100,34,41,15,20,6,0,0,0,0,0,6,6,0,0,0,0,0,0,0,21,0,0,9,0,0,0,0,12,48300.0,0.1111111111111111,0.6994309363683393,0.7209384998222538,0.42259244209670865,0.41206575682382135,False,False,False,True,Stable / Higher Income
06,075,013300,1400000US06075013300,06075013300,133,Census Tract 133,CA,San Francisco County,California,CT,581305,0,"POLYGON ((-122.459476 37.789711, -122.45274 37.790974, -122.449426 37.791637, -122.44802 37.791659, -122.447679 37.791703, -122.4463 37.791879, -122.446117 37.790999, -122.445934 37.790119, -122.445589 37.788364, -122.445402 37.787438, -122.446793 37.787262, -122.453407 37.786418, -122.45505 37.786209, -122.459179 37.785682, -122.459388 37.788405, -122.459476 37.789711))",4160,2835,1999,177898.0,2000001.0,,2516.0,1024.0,3146,1296,765,328,6,75,13300,153,2285,154,1537,818,1181,3399.0,108022.0,1999,33,140,93,115,12,17,0,73,0,137,16,23,169,117,195,859,288,30,0,7,12,16,24,17,182,57,0,0,0,0,0,0,0,57,110,9,0,13,10,40,11,0,27,0,0,0,0,0,0,0,0,0,06075013300,2000001.0,,1762.0,299.0,242,34,34,40,8,11,0,11,6,75,13300,104,123,50,0,0,23,7,12,0,31,155,64,0,30,0,0,30,0,31,35,0,0,9,10,0,0,0,16,83395.0,0.5907953976988495,0.3185096153846154,0.8080101716465353,0.4279228149829739,0.0,False,True,False,True,Stable / Higher Income
06,075,023400,1400000US06075023400,06075023400,234,Census Tract 234,CA,San Francisco County,California,CT,858134,0,"POLYGON ((-122.395708 37.722432, -122.393284 37.727764, -122.389801 37.725791, -122.38793 37.724729, -122.38521 37.723088, -122.383013 37.722015, -122.383326 37.720699, -122.383251 37.720289, -122.384156 37.719521, -122.386265 37.717179, -122.387912 37.716328, -122.391141 37.71804, -122.393545 37.718487, -122.396682 37.720266, -122.395708 37.722432))",3811,341,1169,80788.0,980000.0,124329.0,1370.0,287.0,2521,289,185,8,6,75,23400,16,1216,20,595,649,520,1514.0,35304.0,1169,102,45,109,48,141,23,23,32,0,0,47,55,29,65,248,202,153,48,33,0,0,0,61,0,11,9,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06075023400,703600.0,76912.0,675.0,442.0,79,7,0,7,20,8,8,0,6,75,23400,29,35,0,8,0,12,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28423.0,0.4448246364414029,0.910522172658095,0.19754065846886157,1.0296296296296297,0.39283683911313244,True,True,True,True,At Risk
06,001,423500,1400000US06001423500,06001423500,4235,Census Tract 4235,CA,Alameda County,California,CT,635744,0,"POLYGON ((-122.272161 37.863352, -122.269834 37.863665, -122.267324 37.863991, -122.265277 37.864265, -122.26488 37.86246, -122.264556 37.860859, -122.264519 37.860682, -122.264139 37.858893, -122.263968 37.858017, -122.263515 37.855732, -122.266598 37.855289, -122.267011 37.855231, -122.268513 37.855029, -122.271161 37.854268, -122.271466 37.857052, -122.271762 37.859769, -122.271951 37.86156, -122.272161 37.863352))",3537,1989,1607,106964.0,1079200.0,161400.0,1947.0,196.0,2681,978,607,157,6,1,423500,188,1697,98,715,503,1104,2062.0,57552.0,1607,93,56,104,34,0,78,32,0,39,80,128,115,136,71,233,408,371,81,57,26,24,62,31,0,90,287,62,5,4,19,55,37,0,105,38,0,0,0,0,13,25,0,0,41,0,0,18,6,0,17,0,0,06001423500,903600.0,91772.0,1283.0,191.0,295,70,84,31,8,8,8,0,6,1,423500,86,99,32,15,34,7,0,6,0,5,44,12,6,13,5,0,0,0,8,27,0,0,0,9,7,11,0,0,29809.0,0.686994399502178,0.43765903307888043,0.7198806415516599,0.5175370226032736,0.1943337760070828,True,True,False,True,At Risk
06,001,405600,1400000US06001405600,06001405600,4056,Census Tract 4056,CA,Alameda County,California,CT,428774,0,"POLYGON ((-122.242198 37.801722, -122.241671 37.802399, -122.239791 37.802621, -122.237222 37.803121, -122.234866 37.803376, -122.233397 37.804375, -122.23117 37.802605, -122.233791 37.800539, -122.234679 37.799827, -122.23556 37.798995, -122.236024 37.798408, -122.237121 37.797052, -122.237973 37.79646, -122.239635 37.797933, -122.240474 37.798669, -122.241291 37.799393, -122.242961 37.800873, -122.242198 37.801722))",3153,755,1449,86250.0,852400.0,69091.0,1898.0,164.0,2578,874,307,198,6,1,405600,65,1620,198,808,455,994,1886.0,56016.0,1449,113,83,29,29,0,29,19,72,119,62,101,208,140,63,145,237,188,26,0,0,0,65,38,0,59,63,12,0,10,0,10,0,0,31,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,06001405600,563200.0,71013.0,1323.0,97.0,131,0,18,38,9,27,0,0,6,1,405600,39,131,0,0,36,29,24,12,8,22,14,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,35735.0,0.6859903381642513,0.7605455122105931,0.5601241272304112,0.4346182917611489,0.5134943181818182,True,True,True,True,At Risk
06,001,407000,1400000US06001407000,06001407000,4070,Census Tract 4070,CA,Alameda County,California,CT,862936,0,"POLYGON ((-122.209819 37.788303, -122.2068 37.790069, -122.204783 37.791252, -122.203203 37.792197, -122.200653 37.793713, -122.198304 37.791118, -122.194846 37.787285, -122.195775 37.786829, -122.196226 37.786591, -122.200124 37.784571, -122.200715 37.784273, -122.20414 37.782517, -122.207372 37.785311, -122.207444 37.785373, -122.210377 37.787975, -122.209819 37.788303))",6315,1105,2179,81959.0,726300.0,79134.0,1946.0,216.0,4620,933,531,50,6,1,407000,8,2286,97,1423,1100,1079,1950.0,42269.0,2179,27,130,11,53,15,66,130,24,34,275,179,277,105,360,236,257,293,21,34,2,49,79,14,23,71,114,2,0,0,1,46,0,14,51,41,2,0,23,0,0,0,0,16,0,0,0,0,0,0,0,0,0,06001407000,534800.0,57130.0,1249.0,163.0,87,0,9,41,12,0,7,0,6,1,407000,18,66,5,13,0,0,0,48,0,0,143,7,75,0,0,0,0,0,61,40,40,0,0,0,0,0,0,0,27192.0,0.49518127581459387,0.8250197941409343,0.3294372294372294,0.5580464371497198,0.3580777860882573,True,True,True,True,At Risk
06,001,438300,1400000US06001438300,06001438300,4383,Census Tract 4383,CA,Alameda County,California,CT,855994,0,"POLYGON ((-122.094591 37.631708, -122.093821 37.63175, -122.089817 37.631721, -122.084513 37.631558, -122.079674 37.624745, -122.080879 37.624804, -122.082654 37.624732, -122.088173 37.624525, -122.089062 37.625949, -122.091349 37.62507, -122.092858 37.62448, -122.094311 37.626862, -122.096801 37.630905, -122.094591 37.631708))",3849,221,864,142500.0,832100.0,24743.0,3193.0,103.0,2645,492,77,23,6,1,438300,0,889,21,1,791,73,2286.0,42047.0,864,12,0,6,26,4,6,22,7,0,12,30,39,202,122,141,235,150,0,0,16,0,47,14,4,69,29,0,0,22,0,7,0,0,0,30,0,0,10,0,11,0,0,9,8,0,8,0,0,0,0,0,0,06001438300,512900.0,45644.0,2329.0,240.0,112,0,11,9,37,11,31,7,6,1,438300,6,62,27,0,14,0,10,5,0,6,0,0,0,0,0,0,0,0,0,26,16,0,0,0,0,0,0,10,32817.0,0.08449074074074074,0.942582488958171,0.22381852551984877,0.37097466723915845,0.6223435367518034,False,False,True,True,Stable / Higher Income
06,001,400600,1400000US06001400600,06001400600,4006,Census Tract 4006,CA,Alameda County,California,CT,297856,0,"POLYGON ((-122.26807 37.844136, -122.26514 37.84453, -122.261296 37.845027, -122.261805 37.84179, -122.26186 37.841353, -122.264164 37.839997, -122.265631 37.837636, -122.266653 37.837482, -122.267257 37.840152, -122.267562 37.841672, -122.26807 37.844136))",1957,801,795,134583.0,1215800.0,91906.0,2268.0,197.0,1545,495,258,70,6,1,400600,99,814,106,507,357,438,2410.0,69012.0,795,42,58,0,0,28,18,0,8,19,5,29,89,74,71,77,277,114,0,0,13,13,0,15,15,58,122,18,0,0,0,10,0,0,94,4,0,0,0,0,0,0,0,4,20,0,0,20,0,0,0,0,0,06001400600,825700.0,60029.0,1718.0,213.0,187,19,4,18,54,22,19,0,6,1,400600,51,97,0,0,8,6,11,12,2,58,57,35,6,0,0,0,10,0,6,5,0,0,5,0,0,0,0,0,50987.0,0.5509433962264151,0.5907000510986203,0.5967637540453075,0.320139697322468,0.47244762020104153,False,True,False,True,Stable / Higher Income
06,001,423400,1400000US06001423400,06001423400,4234,Census Tract 4234,CA,Alameda County,California,CT,755441,0,"POLYGON ((-122.280688 37.862267, -122.276574 37.862791, -122.272304 37.863334, -122.272161 37.863352, -122.271951 37.86156, -122.271762 37.859769, -122.271466 37.857052, -122.271161 37.854268, -122.279121 37.853287, -122.279698 37.856035, -122.28027 37.858729, -122.280448 37.859606, -122.280631 37.860486, -122.281226 37.862205, -122.280688 37.862267))",5581,2568,2141,121122.0,1293400.0,185204.0,2324.0,349.0,4218,1252,1000,337,6,1,423400,260,2392,217,866,874,1267,2541.0,65380.0,2141,152,0,141,168,37,14,0,16,0,39,72,284,169,70,302,677,494,132,0,44,11,63,46,0,198,313,0,0,0,48,0,7,40,218,18,0,0,0,0,0,0,18,0,16,0,0,0,0,0,0,16,0,06001423400,925100.0,87437.0,1674.0,216.0,474,155,61,0,43,126,18,47,6,1,423400,24,149,5,0,10,70,7,20,0,37,213,0,41,38,45,12,26,0,51,0,0,0,0,0,0,0,0,0,41450.0,0.5917795422699673,0.539867407274682,0.6754385964912281,0.38829151732377537,0.3981191222570533,False,True,False,True,Stable / Higher Income
06,001,406700,1400000US06001406700,06001406700,4067,Census Tract 4067,CA,Alameda County,California,CT,1683727,0,"POLYGON ((-122.211014 37.80286, -122.210328 37.803515, -122.207372 37.806409, -122.206073 37.807279, -122.201658 37.810169, -122.197791 37.810589, -122.195357 37.808705, -122.194059 37.807423, -122.195038 37.808233, -122.192556 37.805123, -122.194402 37.80562, -122.192665 37.803075, -122.194085 37.802956, -122.193382 37.801326, -122.194663 37.80177, -122.19677 37.798152, -122.197644 37.799397, -122.198397 37.800064, -122.200506 37.79692, -122.202104 37.797091, -122.203371 37.796096, -122.208027 37.7986, -122.208794 37.798478, -122.214117 37.799805, -122.211014 37.80286))",5718,2486,2118,148007.0,1167100.0,60550.0,1898.0,641.0,4323,1398,857,153,6,1,406700,142,2325,539,1253,1333,785,2814.0,60677.0,2118,50,11,0,37,13,42,63,0,16,40,199,231,186,230,276,724,270,17,11,59,0,16,0,17,150,12,12,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06001406700,834200.0,59975.0,1417.0,434.0,314,21,34,39,51,30,0,0,6,1,406700,139,154,55,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44621.0,0.37063267233238906,0.5652325988107729,0.5898681471200555,0.3394495412844037,0.39906497242867417,False,False,False,True,Stable / Higher Income
